datetime,production_nuclear,production_thermal,production_renewable,production_heat_power,production_hydro,production_pumped_hydro,consumption_total
19.02.2014 19:00:00,11449,1950,94,12424,2336,631,25574
19.02.2014 18:00:00,11462,1939,87,12404,2462,631,25663
19.02.2014 17:00:00,11484,1939,101,12261,1616,320,24444
19.02.2014 16:00:00,11495,1943,122,12115,1304,320,24117
19.02.2014 15:00:00,11490,1947,153,11979,1390,0,23749
19.02.2014 14:00:00,11476,1939,226,11591,1795,0,23729
19.02.2014 13:00:00,11516,1937,274,11391,1809,0,23714
19.02.2014 12:00:00,11477,1921,270,11506,1884,0,23844
19.02.2014 11:00:00,11460,2015,254,12089,1639,0,24072
19.02.2014 10:00:00,11492,1966,221,11942,1666,0,23987
19.02.2014 09:00:00,11474,1971,144,11559,1962,0,23904
19.02.2014 08:00:00,11476,1972,106,11097,1634,0,23088
19.02.2014 07:00:00,11494,1970,64,10579,1297,0,22200
19.02.2014 06:00:00,11475,1973,55,9698,284,0,20488
19.02.2014 05:00:00,11502,1959,103,9533,111,0,19532
19.02.2014 04:00:00,11495,1965,102,9458,115,0,19418
19.02.2014 03:00:00,11483,1964,103,9120,419,0,19294
19.02.2014 02:00:00,11458,1961,101,9201,450,0,19351
19.02.2014 01:00:00,11481,1969,102,9605,406,0,19916
19.02.2014 00:00:00,11493,1962,169,10113,571,0,21064
18.02.2014 23:00:00,11459,1962,174,11037,807,0,22404
18.02.2014 22:00:00,11473,1966,179,11756,1503,0,23826
18.02.2014 21:00:00,11459,1963,190,12152,1783,320,24667
18.02.2014 20:00:00,11466,1958,177,12168,2512,320,25171
18.02.2014 19:00:00,11455,1961,65,11965,3045,617,25717
18.02.2014 18:00:00,11510,1915,50,11823,2866,782,25501
18.02.2014 17:00:00,11447,1910,65,11833,1430,320,23702
18.02.2014 16:00:00,11461,1918,149,12143,656,320,23569
18.02.2014 15:00:00,11471,1918,171,12175,1051,0,23535
18.02.2014 14:00:00,11476,1921,198,12233,1138,0,23800
18.02.2014 13:00:00,11511,1917,160,12184,1257,0,23753
18.02.2014 12:00:00,11468,1914,119,12306,1471,0,23958
18.02.2014 11:00:00,11484,1917,107,12397,1664,0,24323
18.02.2014 10:00:00,11493,1922,95,12382,1827,0,24471
18.02.2014 09:00:00,11499,1935,76,11830,2102,0,24229
18.02.2014 08:00:00,11497,1916,57,11457,1644,0,23424
18.02.2014 07:00:00,11465,1919,44,10642,1125,0,22185
18.02.2014 06:00:00,11517,1924,44,9421,676,0,20478
18.02.2014 05:00:00,11493,1918,79,9103,453,0,19459
18.02.2014 04:00:00,11460,1915,83,9125,432,0,19142
18.02.2014 03:00:00,11501,1897,85,9137,327,0,19138
18.02.2014 02:00:00,11500,1870,75,9439,112,0,19310
18.02.2014 01:00:00,11489,1932,75,9704,266,0,19948
18.02.2014 00:00:00,11488,1933,19,10251,392,0,20930
17.02.2014 23:00:00,11557,1932,41,10962,938,0,22294
17.02.2014 22:00:00,11528,1945,35,11602,1912,0,23952
17.02.2014 21:00:00,11563,1951,36,12163,2028,320,24691
17.02.2014 20:00:00,11538,1949,30,12252,2701,320,25433
17.02.2014 19:00:00,11526,1955,30,12420,2859,614,25906
17.02.2014 18:00:00,11522,1950,55,12348,2402,782,25786
17.02.2014 17:00:00,11532,1948,59,12384,1553,320,24340
17.02.2014 16:00:00,11531,1960,120,12545,1507,0,24322
17.02.2014 15:00:00,11493,1964,189,12511,1603,0,24439
17.02.2014 14:00:00,11510,1970,340,12704,1227,0,24549
17.02.2014 13:00:00,11515,1972,357,12705,1288,0,24437
17.02.2014 12:00:00,11507,1979,387,12568,1301,320,24730
17.02.2014 11:00:00,11524,1977,372,12500,1944,0,25044
17.02.2014 10:00:00,11554,1983,349,12429,1975,0,24955
17.02.2014 09:00:00,11522,1989,216,11898,1994,0,24448
17.02.2014 08:00:00,11513,1990,108,11490,1460,0,23308
17.02.2014 07:00:00,11487,1978,61,10611,1067,0,22211
17.02.2014 06:00:00,11557,1979,45,9472,213,0,20149
17.02.2014 05:00:00,11517,1982,63,9123,242,0,19103
17.02.2014 04:00:00,11531,1973,61,8901,161,0,18917
17.02.2014 03:00:00,11535,1977,63,8912,81,0,18891
17.02.2014 02:00:00,11526,1980,65,8912,81,0,18990
17.02.2014 01:00:00,11508,1984,60,9415,81,0,19715
17.02.2014 00:00:00,11538,1986,38,9360,591,0,20548
16.02.2014 23:00:00,11539,1992,31,10727,669,0,21635
16.02.2014 22:00:00,11509,1990,30,11159,1721,0,23346
16.02.2014 21:00:00,11490,1993,26,11059,2495,0,24091
16.02.2014 20:00:00,11488,1993,27,11373,2307,0,24405
16.02.2014 19:00:00,11532,1988,31,11376,2436,402,24689
16.02.2014 18:00:00,11497,1985,11,11304,2013,779,24725
16.02.2014 17:00:00,11535,1988,21,11084,1332,480,23309
16.02.2014 16:00:00,11497,1982,58,10967,1254,0,22843
16.02.2014 15:00:00,11508,1994,78,10585,1382,0,22624
16.02.2014 14:00:00,11510,1990,79,10387,1526,0,22437
16.02.2014 13:00:00,11504,1987,68,10457,1527,0,22592
16.02.2014 12:00:00,11513,1993,67,10490,1736,0,22644
16.02.2014 11:00:00,11520,1978,75,10515,1535,0,22545
16.02.2014 10:00:00,11494,1982,54,10333,1435,0,22305
16.02.2014 09:00:00,11493,1986,42,9673,1285,0,21518
16.02.2014 08:00:00,11508,1995,40,8912,810,0,20241
16.02.2014 07:00:00,11503,1996,27,8507,504,0,19626
16.02.2014 06:00:00,11527,1994,29,8805,84,0,19078
16.02.2014 05:00:00,11523,1993,61,8665,134,0,18865
16.02.2014 04:00:00,11532,1991,63,8420,251,0,18840
16.02.2014 03:00:00,11505,1995,61,8450,295,0,18761
16.02.2014 02:00:00,11516,1991,65,8525,323,0,19152
16.02.2014 01:00:00,11508,1993,63,8605,551,0,19801
16.02.2014 00:00:00,11549,2000,76,9590,398,0,20616
15.02.2014 23:00:00,11530,1993,80,10341,685,0,21748
15.02.2014 22:00:00,11539,1991,80,10772,1631,0,23179
15.02.2014 21:00:00,11533,1997,55,10239,2487,320,23730
15.02.2014 20:00:00,11499,1998,52,10297,2869,320,23956
15.02.2014 19:00:00,11524,1965,54,10231,3319,621,24515
15.02.2014 18:00:00,11492,1976,42,10832,2357,786,24429
15.02.2014 17:00:00,11523,2007,46,11227,1344,320,23219
15.02.2014 16:00:00,11503,2008,75,11303,1056,0,22809
15.02.2014 15:00:00,11517,2003,135,11209,978,0,22746
15.02.2014 14:00:00,11518,2003,117,11255,1180,0,22888
15.02.2014 13:00:00,11502,1997,106,11039,1344,0,23003
15.02.2014 12:00:00,11526,1997,110,10987,1228,0,22844
15.02.2014 11:00:00,11536,1990,95,11006,1268,0,22912
15.02.2014 10:00:00,11560,1988,91,10563,1442,0,22681
15.02.2014 09:00:00,11517,1979,77,10137,1297,0,22046
15.02.2014 08:00:00,11514,1980,60,9531,679,0,20794
15.02.2014 07:00:00,11507,1977,38,9126,377,0,19973
15.02.2014 06:00:00,11509,1981,33,9181,242,0,19608
15.02.2014 05:00:00,11519,1968,33,9026,232,0,19199
15.02.2014 04:00:00,11514,1956,26,8932,84,0,19177
15.02.2014 03:00:00,11540,1945,28,8728,396,0,19216
15.02.2014 02:00:00,11493,1956,26,8703,438,0,19359
15.02.2014 01:00:00,11527,1956,27,9070,976,0,20032
15.02.2014 00:00:00,11515,1950,33,9926,838,0,21194
14.02.2014 23:00:00,11509,1953,34,11113,877,0,22391
14.02.2014 22:00:00,11532,1948,35,11729,1621,0,23927
14.02.2014 21:00:00,11512,1960,43,12202,1571,320,24521
14.02.2014 20:00:00,11540,1963,37,12217,2434,320,25226
14.02.2014 19:00:00,11501,1958,36,12223,2942,480,25846
14.02.2014 18:00:00,11522,1930,44,12191,2695,782,26012
14.02.2014 17:00:00,11478,1931,51,12102,2060,320,24761
14.02.2014 16:00:00,11537,1936,112,12112,1813,0,24378
14.02.2014 15:00:00,11530,1968,184,11923,1723,0,24052
14.02.2014 14:00:00,11532,1970,234,11880,1806,0,24207
14.02.2014 13:00:00,11511,1971,251,11852,1703,0,23983
14.02.2014 12:00:00,11532,1969,315,11843,1739,0,24113
14.02.2014 11:00:00,11527,1974,347,12155,1810,0,24495
14.02.2014 10:00:00,11532,2024,199,12210,1694,0,24466
14.02.2014 09:00:00,11524,1978,256,11926,1701,0,24041
14.02.2014 08:00:00,11541,1982,156,11654,1115,0,23044
14.02.2014 07:00:00,11525,1973,62,10770,1030,0,22152
14.02.2014 06:00:00,11543,1969,58,9684,493,0,20491
14.02.2014 05:00:00,11539,1966,53,9272,305,0,19657
14.02.2014 04:00:00,11547,1976,54,9197,153,0,19265
14.02.2014 03:00:00,11560,1972,55,9189,213,0,19181
14.02.2014 02:00:00,11524,1978,58,9556,81,0,19383
14.02.2014 01:00:00,11539,1974,56,9912,208,0,19991
14.02.2014 00:00:00,11560,1995,167,9777,984,0,21176
13.02.2014 23:00:00,11542,2006,169,10352,1190,0,22267
13.02.2014 22:00:00,11559,2004,127,11720,1807,0,24050
13.02.2014 21:00:00,11547,1994,123,12355,2101,0,24890
13.02.2014 20:00:00,11579,1981,114,12384,2268,320,25343
13.02.2014 19:00:00,11540,1975,112,12420,2548,617,25817
13.02.2014 18:00:00,11542,1972,72,12499,2466,782,26000
13.02.2014 17:00:00,11505,1975,90,12495,1801,320,24610
13.02.2014 16:00:00,11518,1971,145,12469,1719,0,24477
13.02.2014 15:00:00,11521,1960,206,12372,1494,0,24264
13.02.2014 14:00:00,11515,1975,281,12657,1396,0,24343
13.02.2014 13:00:00,11527,1966,306,12481,1275,0,24295
13.02.2014 12:00:00,11513,1974,302,12438,1318,324,24366
13.02.2014 11:00:00,11502,1977,257,12427,1521,320,24602
13.02.2014 10:00:00,11515,1982,252,12127,2011,0,24574
13.02.2014 09:00:00,11565,1987,219,11857,1836,0,24296
13.02.2014 08:00:00,11524,1986,147,11463,1486,0,23263
13.02.2014 07:00:00,11545,1989,133,10896,838,0,22164
13.02.2014 06:00:00,11534,1979,128,9656,505,0,20644
13.02.2014 05:00:00,11553,1977,128,9485,120,0,19653
13.02.2014 04:00:00,11534,1977,125,9315,133,0,19444
13.02.2014 03:00:00,11538,1979,129,9350,277,0,19466
13.02.2014 02:00:00,11551,1980,123,9494,233,0,19505
13.02.2014 01:00:00,11554,1982,123,10086,188,0,20179
13.02.2014 00:00:00,11525,1982,146,10020,750,0,21161
12.02.2014 23:00:00,11529,1976,150,11443,644,0,22353
12.02.2014 22:00:00,11494,1970,148,12452,1197,0,24123
12.02.2014 21:00:00,11547,1988,152,12576,1570,320,25038
12.02.2014 20:00:00,11542,1984,153,12600,2247,320,25418
12.02.2014 19:00:00,11493,1976,151,12597,2595,457,26012
12.02.2014 18:00:00,11513,1981,92,12419,2419,782,25942
12.02.2014 17:00:00,11541,1979,101,12368,1558,480,24820
12.02.2014 16:00:00,11502,1969,181,12270,1180,320,24099
12.02.2014 15:00:00,11501,1972,241,12244,1263,0,24046
12.02.2014 14:00:00,11527,1984,308,12200,1457,0,24186
12.02.2014 13:00:00,11525,1979,398,12291,1264,0,24274
12.02.2014 12:00:00,11504,1978,374,12201,1600,0,24327
12.02.2014 11:00:00,11530,1990,340,12213,1909,0,24731
12.02.2014 10:00:00,11538,1995,294,12218,1793,0,24602
12.02.2014 09:00:00,11507,1996,179,12135,1887,0,24446
12.02.2014 08:00:00,11503,1994,138,12044,1148,0,23565
12.02.2014 07:00:00,11530,1991,87,11283,1022,0,22597
12.02.2014 06:00:00,11521,1994,89,9811,751,0,20990
12.02.2014 05:00:00,11546,1994,90,9747,239,0,20037
12.02.2014 04:00:00,11530,1999,90,9627,149,0,19681
12.02.2014 03:00:00,11524,1996,88,9628,265,0,19664
12.02.2014 02:00:00,11534,2000,91,9838,153,0,19881
12.02.2014 01:00:00,11529,1989,92,9920,531,0,20328
12.02.2014 00:00:00,11522,2046,81,10324,783,0,21354
11.02.2014 23:00:00,11565,2038,150,10997,980,0,22633
11.02.2014 22:00:00,11566,2034,57,12304,1233,0,24185
11.02.2014 21:00:00,11546,2030,55,12887,1677,320,25193
11.02.2014 20:00:00,11528,2026,38,12990,2161,320,25760
11.02.2014 19:00:00,11578,2016,47,13181,2302,533,26296
11.02.2014 18:00:00,11552,2006,43,13122,2328,782,26510
11.02.2014 17:00:00,11554,2011,49,13085,1503,480,25364
11.02.2014 16:00:00,11548,2009,103,13010,1166,320,24822
11.02.2014 15:00:00,11519,2014,249,12918,1361,0,24717
11.02.2014 14:00:00,11500,2018,291,12965,1263,0,24723
11.02.2014 13:00:00,11530,2020,324,12982,1188,0,24762
11.02.2014 12:00:00,11532,2017,298,13201,1268,0,24917
11.02.2014 11:00:00,11509,2026,245,13248,1559,0,25203
11.02.2014 10:00:00,11530,2033,156,13046,1680,0,25104
11.02.2014 09:00:00,11534,2040,108,12690,1861,0,24813
11.02.2014 08:00:00,11539,2022,64,12088,1626,0,23830
11.02.2014 07:00:00,11529,2026,32,11243,1218,0,22765
11.02.2014 06:00:00,11530,2028,32,10104,464,0,20892
11.02.2014 05:00:00,11541,2031,33,9822,250,0,20239
11.02.2014 04:00:00,11532,2023,35,9827,160,0,19779
11.02.2014 03:00:00,11550,2021,34,9782,164,0,19796
11.02.2014 02:00:00,11503,2027,42,9535,615,0,19977
11.02.2014 01:00:00,11492,2028,51,9821,764,0,20502
11.02.2014 00:00:00,11517,2067,95,10543,723,0,21463
10.02.2014 23:00:00,11541,2071,92,11287,905,0,22847
10.02.2014 22:00:00,11575,2067,94,12965,988,0,24549
10.02.2014 21:00:00,11543,2075,100,13094,1948,0,25454
10.02.2014 20:00:00,11541,2073,161,13118,2252,320,26086
10.02.2014 19:00:00,11516,2074,163,13528,2080,631,26575
10.02.2014 18:00:00,11537,2066,169,14027,1720,782,26838
10.02.2014 17:00:00,11516,2075,174,13919,1224,320,25723
10.02.2014 16:00:00,11540,2078,210,13924,1055,0,25495
10.02.2014 15:00:00,11536,2078,279,13824,1108,0,25540
10.02.2014 14:00:00,11555,2080,293,13787,1114,0,25498
10.02.2014 13:00:00,11523,2085,257,13588,1296,0,25368
10.02.2014 12:00:00,11526,2081,246,13445,1565,0,25443
10.02.2014 11:00:00,11534,2080,262,13311,1809,0,25549
10.02.2014 10:00:00,11529,2079,186,13056,1989,0,25453
10.02.2014 09:00:00,11543,2069,130,12440,1828,320,24918
10.02.2014 08:00:00,11547,2074,78,11944,1708,0,23943
10.02.2014 07:00:00,11528,2059,66,11341,990,0,22759
10.02.2014 06:00:00,11571,2059,62,9960,383,0,20805
10.02.2014 05:00:00,11534,2065,57,9567,147,0,19802
10.02.2014 04:00:00,11538,2063,55,9433,70,0,19472
10.02.2014 03:00:00,11525,2064,52,9457,71,0,19392
10.02.2014 02:00:00,11538,2069,40,9510,282,0,19721
10.02.2014 01:00:00,11556,2068,43,9604,486,0,20260
10.02.2014 00:00:00,11533,2075,42,10868,71,0,21187
09.02.2014 23:00:00,11549,2078,26,11432,587,0,22521
09.02.2014 22:00:00,11553,2081,40,11848,1687,0,24020
09.02.2014 21:00:00,11549,2077,53,11739,2365,0,24724
09.02.2014 20:00:00,11559,2084,53,11831,3059,0,25328
09.02.2014 19:00:00,11526,2082,89,11786,2711,617,25578
09.02.2014 18:00:00,11559,2076,84,11701,2616,786,25474
09.02.2014 17:00:00,11570,2071,139,11686,1601,320,24151
09.02.2014 16:00:00,11563,2075,189,11641,1220,0,23648
09.02.2014 15:00:00,11560,2073,258,11629,754,0,23129
09.02.2014 14:00:00,11541,2074,292,11636,757,0,23106
09.02.2014 13:00:00,11522,2077,344,11687,876,0,23315
09.02.2014 12:00:00,11546,2081,358,11689,1007,0,23346
09.02.2014 11:00:00,11543,2076,350,11701,994,0,23443
09.02.2014 10:00:00,11554,2078,286,11655,872,0,23121
09.02.2014 09:00:00,11581,2080,208,10665,1304,0,22542
09.02.2014 08:00:00,11533,2079,148,10085,485,0,21174
09.02.2014 07:00:00,11514,2059,128,9960,349,0,20609
09.02.2014 06:00:00,11541,2054,130,9667,255,0,20296
09.02.2014 05:00:00,11545,2057,131,9628,252,0,20075
09.02.2014 04:00:00,11551,2057,133,9664,64,0,19815
09.02.2014 03:00:00,11563,2055,133,9648,191,0,20018
09.02.2014 02:00:00,11552,2053,135,9683,197,0,20279
09.02.2014 01:00:00,11514,2051,135,9984,427,0,20841
09.02.2014 00:00:00,11542,2076,111,11576,74,0,21994
08.02.2014 23:00:00,11521,2069,112,12209,737,0,23056
08.02.2014 22:00:00,11501,2068,106,12676,1326,0,24585
08.02.2014 21:00:00,11521,2095,106,13331,1335,0,25279
08.02.2014 20:00:00,11541,2067,31,13431,1882,320,25912
08.02.2014 19:00:00,11521,2070,32,13528,2152,621,26651
08.02.2014 18:00:00,11531,2067,33,13944,1752,786,26870
08.02.2014 17:00:00,11541,2077,44,13885,1484,320,26063
08.02.2014 16:00:00,11537,2076,71,13391,1617,0,25396
08.02.2014 15:00:00,11541,2070,95,13314,1429,0,25146
08.02.2014 14:00:00,11537,2076,129,13220,1564,0,25335
08.02.2014 13:00:00,11583,2068,155,13156,1811,0,25526
08.02.2014 12:00:00,11575,2039,192,13080,1927,0,25537
08.02.2014 11:00:00,11525,1997,214,13369,1731,0,25828
08.02.2014 10:00:00,11581,2091,167,13554,1206,0,25465
08.02.2014 09:00:00,11578,2089,98,13675,714,0,25027
08.02.2014 08:00:00,11517,2088,40,12784,323,0,23476
08.02.2014 07:00:00,11541,2091,12,11381,689,0,22309
08.02.2014 06:00:00,11557,2079,6,11342,332,0,21710
08.02.2014 05:00:00,11561,2086,4,11270,59,0,21328
08.02.2014 04:00:00,11567,2091,3,11224,58,0,21108
08.02.2014 03:00:00,11534,2085,3,11250,58,0,21172
08.02.2014 02:00:00,11528,2087,4,11548,58,0,21411
08.02.2014 01:00:00,11700,2087,4,12115,84,0,22098
08.02.2014 00:00:00,11814,2110,4,12441,237,0,23081
07.02.2014 23:00:00,11854,2105,7,13144,393,0,24395
07.02.2014 22:00:00,11834,2107,4,14331,742,0,25990
07.02.2014 21:00:00,11844,2112,5,14575,1092,320,26694
07.02.2014 20:00:00,11857,2115,4,14695,1702,320,27243
07.02.2014 19:00:00,11836,2103,4,15150,1758,461,27875
07.02.2014 18:00:00,11817,2107,3,15045,2188,522,28269
07.02.2014 17:00:00,11861,2120,11,14992,1085,320,27092
07.02.2014 16:00:00,11870,2118,34,14921,992,0,26735
07.02.2014 15:00:00,11848,2112,115,15003,792,0,26542
07.02.2014 14:00:00,11858,2108,148,14854,1086,0,26765
07.02.2014 13:00:00,11864,2098,216,14921,1144,0,26945
07.02.2014 12:00:00,11886,2109,221,14847,1549,0,27244
07.02.2014 11:00:00,11904,2100,169,14571,2107,0,27600
07.02.2014 10:00:00,11859,2104,137,14465,2325,0,27347
07.02.2014 09:00:00,11826,2113,95,14067,2291,0,27154
07.02.2014 08:00:00,11904,2113,25,13722,1974,0,26233
07.02.2014 07:00:00,11894,2112,5,13369,950,0,24999
07.02.2014 06:00:00,11868,2099,4,11897,584,0,23078
07.02.2014 05:00:00,11873,2106,3,11558,315,0,22208
07.02.2014 04:00:00,11862,2112,4,11458,159,0,21943
07.02.2014 03:00:00,11855,2111,7,11664,60,0,21847
07.02.2014 02:00:00,11861,2113,7,11853,107,0,22108
07.02.2014 01:00:00,11838,2110,5,11824,611,0,22571
07.02.2014 00:00:00,11831,2171,9,12949,126,0,23505
06.02.2014 23:00:00,11877,2165,12,13682,333,0,24914
06.02.2014 22:00:00,11826,2163,17,14603,981,320,26678
06.02.2014 21:00:00,11835,2166,21,14606,1851,320,27508
06.02.2014 20:00:00,11842,2333,19,14820,2281,320,27949
06.02.2014 19:00:00,11830,2337,19,14811,2607,320,28387
06.02.2014 18:00:00,11810,2265,16,14682,2644,659,28510
06.02.2014 17:00:00,11841,2173,53,14575,1846,320,27388
06.02.2014 16:00:00,11660,2163,84,14537,1279,320,26788
06.02.2014 15:00:00,11553,2168,171,14524,1293,320,26694
06.02.2014 14:00:00,11535,2160,199,14696,1114,320,26801
06.02.2014 13:00:00,11529,2157,234,14932,1457,0,26950
06.02.2014 12:00:00,11550,2174,233,14669,1876,0,27254
06.02.2014 11:00:00,11509,2180,217,14661,1982,320,27571
06.02.2014 10:00:00,11562,2186,195,14718,2291,320,27662
06.02.2014 09:00:00,11533,2182,123,14734,2369,0,27453
06.02.2014 08:00:00,11552,2170,52,14434,1849,0,26634
06.02.2014 07:00:00,11516,2169,30,14149,867,0,25333
06.02.2014 06:00:00,11529,2153,23,12384,566,0,23275
06.02.2014 05:00:00,11540,2178,21,12198,60,0,22085
06.02.2014 04:00:00,11553,2175,19,12024,169,0,21964
06.02.2014 03:00:00,11561,2173,18,11733,465,0,21883
06.02.2014 02:00:00,11546,2174,22,11632,528,0,21762
06.02.2014 01:00:00,11532,2322,22,11988,576,0,22461
06.02.2014 00:00:00,11555,2318,34,13044,296,0,23524
05.02.2014 23:00:00,11496,2319,35,14576,240,0,25047
05.02.2014 22:00:00,11549,2308,34,14798,921,0,26368
05.02.2014 21:00:00,11530,2300,12,15053,1754,320,27375
05.02.2014 20:00:00,11511,2321,12,14805,2468,320,27862
05.02.2014 19:00:00,11506,2315,12,15092,2802,457,28446
05.02.2014 18:00:00,11529,2324,12,15087,2419,821,28560
05.02.2014 17:00:00,11546,2311,20,15004,1178,519,27053
05.02.2014 16:00:00,11521,2314,54,14927,917,0,26312
05.02.2014 15:00:00,11545,2314,155,14884,893,0,26390
05.02.2014 14:00:00,11544,2300,224,15133,779,0,26521
05.02.2014 13:00:00,11549,2309,251,15193,807,0,26659
05.02.2014 12:00:00,11512,2324,245,15267,1242,0,26950
05.02.2014 11:00:00,11538,2317,232,15323,1615,0,27409
05.02.2014 10:00:00,11548,2324,199,15594,1204,320,27503
05.02.2014 09:00:00,11542,2313,144,15336,1496,316,27391
05.02.2014 08:00:00,11583,2313,47,15080,1244,0,26646
05.02.2014 07:00:00,11521,2306,21,13924,1035,0,25326
05.02.2014 06:00:00,11566,2312,21,12428,444,0,23216
05.02.2014 05:00:00,11533,2313,21,11877,363,0,22166
05.02.2014 04:00:00,11544,2315,21,11841,149,0,21984
05.02.2014 03:00:00,11553,2310,22,11895,149,0,21715
05.02.2014 02:00:00,11580,2304,45,12008,149,0,21967
05.02.2014 01:00:00,11554,2305,43,12282,224,0,22425
05.02.2014 00:00:00,11523,2330,35,13103,176,0,23553
04.02.2014 23:00:00,11524,2337,37,13251,979,0,24885
04.02.2014 22:00:00,11558,2334,37,15651,382,0,26612
04.02.2014 21:00:00,11528,2323,40,15742,1447,0,27635
04.02.2014 20:00:00,11584,2318,42,15655,2156,320,28338
04.02.2014 19:00:00,11514,2317,43,15735,2420,656,28796
04.02.2014 18:00:00,11547,2325,40,15702,2308,821,28908
04.02.2014 17:00:00,11528,2288,40,15585,1342,320,27579
04.02.2014 16:00:00,11520,2283,80,15463,675,320,26829
04.02.2014 15:00:00,11557,2292,180,15752,582,0,26813
04.02.2014 14:00:00,11553,2292,238,15868,577,0,26978
04.02.2014 13:00:00,11518,2294,265,15929,834,0,27263
04.02.2014 12:00:00,11530,2292,272,16191,930,0,27496
04.02.2014 11:00:00,11575,2290,262,16357,1251,0,28201
04.02.2014 10:00:00,11522,2347,218,16321,1413,0,28110
04.02.2014 09:00:00,11573,2344,172,15997,1754,0,27979
04.02.2014 08:00:00,11537,2341,132,15607,1044,0,26853
04.02.2014 07:00:00,11559,2340,150,14813,590,0,25765
04.02.2014 06:00:00,11599,2333,152,12702,351,0,23604
04.02.2014 05:00:00,11564,2343,153,12284,58,0,22567
04.02.2014 04:00:00,11571,2356,155,12268,57,0,22021
04.02.2014 03:00:00,11528,2359,155,12267,115,0,22297
04.02.2014 02:00:00,11523,2360,151,12304,253,0,22346
04.02.2014 01:00:00,11510,2346,153,12367,647,0,23070
04.02.2014 00:00:00,11536,2541,203,13901,74,0,24142
03.02.2014 23:00:00,11544,2549,203,14901,254,0,25558
03.02.2014 22:00:00,11536,2543,203,16221,476,0,27300
03.02.2014 21:00:00,11565,2545,209,16451,1059,320,28241
03.02.2014 20:00:00,11551,2537,214,16483,1728,320,28887
03.02.2014 19:00:00,11553,2530,217,16495,2122,652,29558
03.02.2014 18:00:00,11581,2526,212,16413,2147,821,29727
03.02.2014 17:00:00,11576,2520,221,16406,1204,320,28369
03.02.2014 16:00:00,11563,2524,248,16522,591,0,27870
03.02.2014 15:00:00,11578,2524,358,16511,454,0,27728
03.02.2014 14:00:00,11545,2533,409,16664,546,0,27902
03.02.2014 13:00:00,11583,2526,436,16794,716,0,28130
03.02.2014 12:00:00,11590,2523,439,16818,1020,0,28546
03.02.2014 11:00:00,11495,2534,421,16788,1452,0,28855
03.02.2014 10:00:00,11636,2547,393,16806,1343,0,28815
03.02.2014 09:00:00,11590,2533,330,16677,1175,0,28383
03.02.2014 08:00:00,11596,2527,244,16012,698,0,27193
03.02.2014 07:00:00,11608,2531,222,14539,843,0,25737
03.02.2014 06:00:00,11578,2530,217,12863,386,0,23782
03.02.2014 05:00:00,11563,2530,220,12470,67,0,22655
03.02.2014 04:00:00,11568,2535,225,11813,322,0,22326
03.02.2014 03:00:00,11575,2531,224,11821,124,0,22243
03.02.2014 02:00:00,11565,2537,221,12113,67,0,22298
03.02.2014 01:00:00,11532,2541,221,12573,167,0,23057
03.02.2014 00:00:00,11563,2541,219,12636,501,0,23936
02.02.2014 23:00:00,11600,2548,221,14318,208,0,25328
02.02.2014 22:00:00,11554,2540,223,15326,590,0,26852
02.02.2014 21:00:00,11573,2529,161,16011,1073,0,27843
02.02.2014 20:00:00,11533,2526,163,15917,1485,320,28317
02.02.2014 19:00:00,11549,2534,165,15708,2024,457,28855
02.02.2014 18:00:00,11575,2532,163,15380,1925,821,28770
02.02.2014 17:00:00,11562,2538,167,15285,1273,320,27487
02.02.2014 16:00:00,11568,2539,180,15154,471,0,26290
02.02.2014 15:00:00,11572,2532,323,15244,306,0,25993
02.02.2014 14:00:00,11558,2527,370,15234,309,0,26222
02.02.2014 13:00:00,11563,2524,389,15606,304,0,26597
02.02.2014 12:00:00,11553,2522,407,15619,428,0,26665
02.02.2014 11:00:00,11553,2529,387,15424,681,126,26757
02.02.2014 10:00:00,11588,2516,323,14604,1265,0,26558
02.02.2014 09:00:00,11585,2512,271,14330,640,0,25645
02.02.2014 08:00:00,11544,2523,205,13085,563,0,24206
02.02.2014 07:00:00,11555,2512,196,12645,635,0,23396
02.02.2014 06:00:00,11580,2521,190,12196,450,0,22968
02.02.2014 05:00:00,11532,2512,194,12096,373,0,22604
02.02.2014 04:00:00,11583,2494,193,12077,63,0,22609
02.02.2014 03:00:00,11554,2492,198,12266,79,0,22520
02.02.2014 02:00:00,11583,2496,193,12729,63,0,22987
02.02.2014 01:00:00,11553,2490,193,12966,81,0,23613
02.02.2014 00:00:00,11592,2497,208,13679,319,0,24835
01.02.2014 23:00:00,11566,2493,206,14941,310,0,25965
01.02.2014 22:00:00,11592,2493,208,16091,505,0,27474
01.02.2014 21:00:00,11535,2501,219,16321,883,320,28372
01.02.2014 20:00:00,11538,2495,209,16381,1620,320,29066
01.02.2014 19:00:00,11537,2492,200,16435,1872,656,29506
01.02.2014 18:00:00,11593,2494,200,16351,2092,821,29916
01.02.2014 17:00:00,11553,2490,212,16355,1482,320,28810
01.02.2014 16:00:00,11555,2492,218,16385,675,0,27762
01.02.2014 15:00:00,11563,2497,303,16293,397,0,27262
01.02.2014 14:00:00,11555,2480,364,16570,397,0,27657
01.02.2014 13:00:00,11493,2480,395,16750,549,0,27903
01.02.2014 12:00:00,11474,2506,397,16781,680,0,28093
01.02.2014 11:00:00,11535,2526,385,16615,634,126,28330
01.02.2014 10:00:00,11462,2528,345,16327,724,0,27928
